x1,y1,size1,figure1,is_active1,color1,priority1,speed1,opacity1,rotation1,x2,y2,size2,figure2,is_active2,color2,priority2,speed2,opacity2,rotation2,collision
-5,6,38,circle,1,blue,5,6.500510383029176,0.3739789065947121,113,-3,2,20,rectangle,1,red,2,6.939249094237413,0.741961070860976,208,False
-5,5,45,circle,0,yellow,1,3.255580473457033,0.5665301896418179,240,-1,2,19,circle,1,red,3,3.407544377956074,0.29565371546800856,115,False
-5,-3,43,circle,1,green,2,9.501464178308298,0.20144614965833707,37,-2,-2,19,rectangle,1,blue,1,3.843226279569274,0.5475804645041362,271,True
-2,1,34,circle,0,yellow,2,0.4653178000666669,0.9042967962391948,95,0,-3,43,circle,0,green,5,7.112306809172411,0.48820467770722553,97,True
3,1,32,rectangle,1,green,2,8.719625214741603,0.9173392703351412,264,1,0,53,circle,1,green,1,9.668871270879063,0.7430059278335869,281,True
-1,6,43,rectangle,0,yellow,4,0.9675797717032442,0.8187609393105618,38,0,3,34,rectangle,0,blue,1,8.212723479029124,0.10858576068671444,248,True
-1,-5,51,rectangle,0,blue,1,1.9727513521976403,0.11706079676502779,133,-5,4,74,circle,0,blue,5,3.1350897250174548,0.37252573446229587,236,False
-5,4,87,rectangle,1,green,1,8.419178805891631,0.24060917640424018,280,-2,2,32,rectangle,1,green,2,2.127001854168562,0.878079647873234,142,True
0,5,89,circle,0,yellow,5,3.4888897631819416,0.30463953078292705,134,2,5,61,rectangle,0,blue,5,2.9748057244538586,0.3580821603183929,126,True
0,4,90,circle,0,red,5,3.039656367736999,0.8018645966658019,244,3,-1,78,rectangle,0,red,5,3.267425268995998,0.9058410158499901,19,True
0,5,10,rectangle,1,yellow,3,5.819581929393412,0.4950714376059562,191,-4,1,39,rectangle,1,red,3,1.2872312818139742,0.7599988764675796,114,True
2,1,42,circle,1,blue,2,1.7102188428325504,0.7080367824642221,311,3,-4,98,circle,0,green,1,3.452926517413726,0.19175645120173235,294,True
3,0,67,rectangle,1,blue,2,2.914740728470766,0.396894097755221,275,-3,-4,70,circle,0,yellow,1,6.290835008341378,0.9738870520886277,27,False
3,-2,54,circle,0,red,4,4.703222619379005,0.010520916620194054,153,-1,6,28,rectangle,0,red,3,2.4671782536720546,0.6389451690069002,229,False
-1,1,11,circle,1,yellow,3,3.422912330491832,0.7725987592197798,46,-2,-5,67,circle,1,yellow,1,3.342932334304699,0.38869126050043656,167,True
2,2,20,rectangle,0,blue,5,3.053280334876176,0.22257307451526065,287,0,-1,33,rectangle,1,red,5,9.461646372646193,0.6150438475923575,76,True
0,-2,30,rectangle,0,blue,4,0.9493717405496993,0.8131925465455908,146,-4,5,69,circle,0,red,3,7.160063752703646,0.02086066341150483,146,False
-3,1,42,rectangle,1,green,4,2.7177000898190795,0.40603335084424264,105,1,-1,73,circle,0,red,3,2.535630874688002,0.8396267792783528,214,True
-2,1,31,circle,0,blue,3,5.503759227154141,0.4626290982325627,232,-2,1,31,circle,1,blue,2,8.345984897480957,0.0017623903920600537,96,True
-2,-4,50,rectangle,0,blue,1,6.495927868910119,0.18767409113974098,75,-5,-5,49,circle,0,red,4,7.731934554766877,0.9389906491517628,24,True
-5,-4,57,circle,0,yellow,2,9.30757575042067,0.8891565800994811,106,-5,4,75,rectangle,0,green,3,6.712615321111671,0.3084497017227432,98,False
-4,-5,58,circle,1,green,3,8.171197095899762,0.5688772400185905,278,-3,5,42,circle,1,red,1,7.056311590436092,0.864999396395444,141,False
-4,-5,63,rectangle,1,blue,4,2.4465480644246753,0.27790741897551174,248,5,4,29,rectangle,0,green,5,6.992564738485224,0.8747350358859179,82,False
1,4,13,rectangle,1,red,2,2.568234671896289,0.05108360987433491,292,1,4,18,rectangle,0,blue,1,6.04607501292074,0.12018113856547163,80,True
2,4,65,rectangle,0,yellow,2,9.933269141851621,0.13640363102852127,273,2,-6,92,circle,0,blue,2,7.883057277005875,0.6776611738448198,171,False
-4,-1,12,circle,0,green,4,9.063220767399907,0.5198271625211918,267,3,-4,63,circle,0,red,1,7.280999710439442,0.022459414572026937,125,False
-4,-1,62,rectangle,0,green,3,8.21565280379849,0.2737414035578625,333,5,1,59,rectangle,0,red,2,0.25801674941883124,0.16942437196645532,206,False
4,-2,32,rectangle,0,blue,3,2.228237297929272,0.2796107160771667,39,-1,-3,60,rectangle,0,blue,5,3.660487076624115,0.9480259562681221,271,True
-3,6,21,rectangle,0,yellow,2,2.1110087110550313,0.3440771652458612,297,-5,3,69,circle,1,red,2,0.2638704114624879,0.39989087870507833,307,True
-1,4,43,circle,1,blue,2,7.238435089137298,0.833777337252085,243,-4,-1,79,rectangle,1,red,5,6.594907498974186,0.1734506335491488,355,True
0,-6,12,rectangle,1,red,1,1.0686215988411052,0.9175838961456971,24,0,5,71,rectangle,0,yellow,1,3.4452131718028713,0.2822584389187065,346,False
-1,0,80,rectangle,0,green,4,8.041144754374054,0.879170559059921,350,0,-2,45,rectangle,1,yellow,1,9.374795462075724,0.08252399570014302,276,True
5,-2,93,rectangle,0,blue,2,5.784187623225815,0.06038211252543546,128,4,-1,59,rectangle,0,red,3,7.977272720537538,0.41946355745579955,100,True
1,6,98,rectangle,1,green,3,5.305645937267815,0.15635773758505067,158,0,1,33,rectangle,1,red,5,0.8845164470040534,0.01958594889811416,62,True
4,-4,29,rectangle,1,blue,3,9.423866518186198,0.9640278106039111,349,5,-6,57,circle,0,yellow,4,6.437412520019233,0.7019004605926721,100,True
2,6,27,rectangle,1,yellow,3,9.380660206147283,0.5599374700162408,127,3,-5,23,circle,0,green,1,6.668875868877306,0.2730551580206765,107,False
2,3,76,rectangle,0,green,4,3.547571771556526,0.013188089153657656,144,5,-3,79,circle,0,yellow,4,3.90800879529964,0.48709360679999814,149,False
2,-6,90,circle,0,yellow,3,8.788296615194348,0.27797288214314175,352,-5,2,70,rectangle,0,yellow,5,0.19204488412788212,0.706001005496182,64,False
5,1,52,rectangle,1,yellow,2,8.507610906523226,0.37042427432482505,245,3,6,57,circle,0,red,1,3.560583697634059,0.5111513957723213,156,False
-4,5,78,rectangle,0,red,5,6.855811933764267,0.8794669273127447,286,-3,-5,82,rectangle,1,blue,4,1.0983744592761235,0.39709370957683454,143,False
-5,-4,55,rectangle,0,red,1,3.812754951581411,0.12217569135213802,296,4,-2,62,rectangle,0,blue,1,5.06832110539647,0.70563411735185,152,False
-2,2,43,rectangle,0,red,1,1.2962840986383983,0.8873833653860164,322,-2,-2,14,rectangle,0,blue,1,9.594390416167633,0.7978595333637909,89,True
3,-5,37,circle,1,yellow,2,0.5037984034929399,0.8661441322410934,24,2,-5,72,rectangle,0,red,5,8.399040514800358,0.32942930003732196,194,True
0,1,81,circle,1,green,2,0.8861466329015155,0.8019896033072174,37,-3,-2,89,circle,1,blue,3,9.874288525266332,0.025105093861580663,276,True
1,-5,49,rectangle,1,red,1,7.7585212830730725,0.9827840306333576,125,2,-2,14,rectangle,1,blue,2,0.891266843104398,0.9240342122834224,99,True
5,0,85,circle,0,red,1,0.44957560774695815,0.03563878990210212,78,0,4,35,circle,1,green,2,8.75359388207168,0.36391761078422324,326,True
4,4,80,rectangle,1,yellow,2,5.377687332112884,0.8150076382701271,280,5,-2,45,rectangle,1,green,1,6.376896912317723,0.41635286929181947,189,True
5,4,78,circle,1,red,2,8.338114903115452,0.32303128531721337,99,2,0,34,circle,0,yellow,5,0.5568126453117028,0.07800765724495007,154,True
1,5,36,circle,1,red,2,5.119226990395678,0.09040929770089279,230,4,-6,96,rectangle,0,yellow,5,0.005375812481033249,0.3323164520510191,271,False
0,2,74,circle,1,green,5,6.978115735842378,0.917852300929859,53,5,-1,96,circle,0,yellow,2,8.528689448208558,0.7692658904198058,330,True
3,1,100,circle,1,green,1,9.16145514597238,0.49886224607540197,133,4,-4,29,rectangle,0,green,5,5.827466955348517,0.9825038628525905,304,False
5,6,91,rectangle,0,red,1,4.805442111431589,0.5883758169587276,277,2,1,85,rectangle,0,red,2,2.093005155496165,0.5299319734191971,33,True
4,0,100,rectangle,1,red,1,2.679504213597429,0.15153920246214503,226,4,-1,67,circle,0,yellow,5,5.968749407480961,0.40935810351392765,114,True
2,4,73,rectangle,1,blue,4,3.05441922446245,0.12903879643476002,204,1,-1,35,circle,0,red,2,9.69329424595412,0.966914818045898,186,True
-4,5,10,rectangle,0,blue,1,7.801327928514082,0.10344090587249777,256,-4,4,98,rectangle,0,green,4,9.572011295917061,0.5152825329184055,230,True
-5,-5,61,rectangle,0,green,5,0.7982024286952782,0.360694036968082,32,3,5,89,rectangle,1,yellow,4,1.6191205081843119,0.5336091479238375,228,False
5,6,67,circle,1,yellow,1,6.874095061229651,0.4884768668170236,117,1,-4,81,rectangle,1,yellow,3,6.748602710765709,0.5627690868032137,200,False
4,5,94,circle,0,yellow,5,5.6495474012374425,0.7981956642677991,64,-1,1,64,circle,0,blue,1,6.996617351074878,0.9411817662191327,13,True
3,0,89,circle,0,green,4,0.8036388058527355,0.04394937347514394,91,-2,-5,68,rectangle,0,green,2,2.015959999690927,0.053205549510233485,284,True
1,-4,99,rectangle,1,yellow,4,9.878079735572241,0.19597583731065205,350,1,-3,44,circle,0,yellow,2,8.979446975136742,0.10249257776039344,87,True
1,6,37,circle,1,blue,4,0.6490654394349527,0.5038910024024884,17,4,3,37,circle,0,blue,5,4.8369965329966425,0.44839136958852965,117,True
-4,4,63,rectangle,0,yellow,2,0.39174815721971346,0.8201177462534447,67,-3,5,60,circle,1,green,2,5.601073584330852,0.33126365075407627,181,True
-4,2,67,circle,0,yellow,1,5.929732931280505,0.969481753742355,296,-2,-5,52,rectangle,0,blue,3,9.232918615361626,0.87504664750902,282,False
2,-4,43,circle,1,red,4,4.829010042870868,0.8863922963919464,195,5,-3,70,rectangle,0,yellow,5,1.0683895625196915,0.060407690000694125,336,True
4,-6,73,rectangle,1,blue,4,5.09543667242507,0.11201244867933158,233,4,4,39,circle,1,red,3,9.000049512719087,0.8003203422669942,23,False
2,-1,70,rectangle,1,green,4,9.066555939972558,0.8627925643745732,240,-1,4,60,circle,0,green,3,5.639014302003108,0.04137133893363765,102,True
-5,-6,46,circle,0,red,1,2.917570337767873,0.893181707271758,33,1,-3,66,rectangle,0,green,3,3.394016798754389,0.3359801588751331,76,False
0,-2,25,rectangle,1,red,1,7.2447760815902225,0.660850272555914,144,4,-1,86,circle,1,green,4,3.2444295878026983,0.5038766767987808,138,False
5,4,86,circle,0,blue,2,9.587291754750746,0.5462382189164143,273,-1,1,91,rectangle,0,red,4,8.419018667452642,0.7610873605641836,344,True
1,3,32,circle,1,blue,1,8.173840223285668,0.5750732229223594,38,5,0,30,circle,1,green,5,1.970878221161474,0.15022861250473973,107,True
3,6,65,circle,0,green,4,7.210265223344559,0.5231228968267193,183,-5,1,99,circle,1,green,3,4.812616146998857,0.10046452630902292,40,True
-5,6,35,rectangle,0,yellow,2,5.445222521698248,0.6792684400349723,261,-4,-5,60,rectangle,0,green,5,2.8277979920517824,0.26537093855115523,313,False
0,4,18,circle,1,yellow,2,1.4936355841212035,0.325610156273646,251,-2,4,62,rectangle,0,blue,2,2.5718940915060537,0.9732855241436319,341,True
3,5,44,rectangle,1,yellow,2,1.1561719207135823,0.8102493503827891,48,-5,-6,72,rectangle,1,green,5,9.155647422144979,0.4077905658525969,247,False
2,3,87,rectangle,0,green,2,7.447431330299002,0.33322443739097607,73,5,-5,29,rectangle,0,blue,1,0.4767874443565623,0.5510424405583672,27,False
3,6,44,rectangle,0,red,2,9.080709306982776,0.5106439982656017,336,-4,3,48,circle,1,green,4,9.870954214897253,0.39521909340709693,247,False
-1,0,99,rectangle,0,green,4,6.686470398129442,0.5941705873175742,318,-3,-5,33,rectangle,0,yellow,3,5.207571697222266,0.636494559625589,220,True
-5,1,82,rectangle,0,yellow,4,4.449657417163443,0.8404373069040456,119,2,4,31,circle,0,yellow,3,2.055426934158749,0.7482404891080803,357,False
2,-5,24,circle,1,yellow,4,5.9667620721444825,0.026664533980861438,121,4,-1,54,rectangle,0,red,5,1.693727667327789,0.7017776424339481,332,True
1,-4,72,rectangle,1,blue,3,0.6754431731883648,0.8408318452582942,276,3,6,94,circle,1,green,2,8.652276330900838,0.6342625954593257,172,False
5,-5,69,circle,1,yellow,1,9.643019222356745,0.8948898696561298,95,-5,-2,71,rectangle,0,yellow,3,8.596923999028105,0.27894238295348495,329,False
3,3,65,circle,1,yellow,5,8.311177459783732,0.49216624841024603,256,5,1,95,circle,1,yellow,4,6.155117013397292,0.3949096067425877,193,True
1,6,49,rectangle,0,red,1,6.418303815934654,0.602930663757044,165,4,-1,82,circle,1,green,5,3.559856519863879,0.4763096267898381,50,False
-1,1,18,circle,1,green,2,6.160631859003347,0.8060746168581455,198,-5,-3,90,rectangle,0,blue,3,8.001599576086836,0.1618425836047147,25,True
-5,4,41,circle,0,blue,3,1.5074648640559762,0.17586651005553167,109,3,0,58,circle,1,yellow,1,7.2205101746981,0.618422896676969,71,False
-4,-6,72,circle,1,red,2,2.380397827221766,0.30297039932718073,84,-5,-2,28,circle,0,red,5,5.1693485984433964,0.41678317980328816,353,True
4,-1,84,circle,1,green,3,2.004054156262365,0.17605427899422388,227,-5,5,13,circle,1,yellow,1,2.3467105824448065,0.3758406438514591,179,False
-3,-6,25,rectangle,1,blue,5,2.7205490252005005,0.15064130704659218,199,-1,1,86,rectangle,1,blue,2,4.826854198674977,0.9258612675658503,254,True
5,2,66,circle,0,yellow,1,0.322367141245985,0.48567638164217886,15,-4,1,54,circle,0,yellow,4,5.185629964264262,0.5464351124036342,309,True
-3,-6,75,rectangle,1,green,4,0.05855352124219837,0.47372642214644123,215,1,-5,27,rectangle,0,blue,3,0.042431917682517195,0.23943863924855724,359,True
-3,0,15,circle,0,blue,5,9.95526247724327,0.8584599665215206,163,-4,-5,33,rectangle,1,yellow,3,6.087352096985975,0.629437075033478,20,False
2,-1,32,circle,0,green,3,1.6777623099968708,0.1778790976712461,68,4,1,33,circle,1,red,2,7.278356088590982,0.03895422260078485,208,True
2,-4,22,rectangle,1,blue,5,1.7991354276852056,0.07974526745407129,160,0,-1,82,circle,1,green,2,5.5055650385445665,0.3718827581494568,45,True
5,0,74,circle,1,yellow,3,2.722475537963873,0.9300845744179052,135,4,-3,89,rectangle,1,green,1,0.4791334977391859,0.5207371193730429,262,True
5,-4,80,rectangle,0,yellow,5,5.974999373567588,0.9416745694016222,47,5,1,66,circle,1,yellow,1,0.4816354214190055,0.14889866061562784,226,True
5,3,75,rectangle,0,green,5,3.080658898100105,0.9924074289057223,238,-4,4,81,rectangle,1,red,1,1.8289103463197198,0.7144707149097954,42,False
-3,4,34,circle,1,blue,4,4.549836704383057,0.7735463973280184,136,2,-4,97,circle,1,green,2,1.7000584844465072,0.2706379535121729,193,False
0,2,78,rectangle,0,blue,2,0.8983945768019597,0.5564744099670413,303,-2,-2,22,circle,0,green,3,1.005720476807307,0.10784220659085353,352,True
0,-2,33,rectangle,1,green,4,9.84596143851508,0.9601825497650139,103,5,-3,72,circle,0,red,3,1.3594950565383912,0.6830437368241821,170,False
-3,-1,12,circle,0,red,1,6.850979299458765,0.13629081316622127,331,-5,0,76,rectangle,1,yellow,5,9.339574713584087,0.41977801302391127,97,True
-2,-6,61,rectangle,0,green,2,5.379860132828788,0.968267440541798,298,1,3,78,rectangle,1,green,2,5.950669042036489,0.422697477121725,6,False
-5,1,22,rectangle,0,green,1,0.39175827052186696,0.2001655595643005,235,0,5,27,circle,0,blue,4,1.4123478643535203,0.1413370633389862,46,False
-1,-4,89,rectangle,0,yellow,5,9.798783368631677,0.5723760464595595,263,-5,-5,66,circle,0,blue,3,1.9964106589570096,0.3950601554846179,126,True
-2,6,69,rectangle,0,red,2,7.444629050071638,0.1443327388821074,220,-3,-1,55,circle,1,yellow,4,9.7104939173631,0.29304488471676005,125,False
2,-2,65,circle,0,blue,3,8.562853211756305,0.23674679818904742,92,-5,0,15,circle,1,blue,2,7.625880906763452,0.9810384910109565,125,True
2,6,26,circle,1,blue,2,5.013924866600048,0.8417078553053466,312,1,-3,88,circle,1,green,5,9.697167792763546,0.41707826111906643,281,True
1,-5,31,circle,0,yellow,5,6.520458974047827,0.8977080661937594,251,1,-6,43,rectangle,0,red,3,2.265150827312854,0.4805821320390009,99,True
-3,4,62,rectangle,0,red,4,7.613859982981738,0.951378284139891,359,-2,-6,13,rectangle,1,red,2,6.263645841630784,0.0881603562005796,27,False
-4,-6,31,circle,0,red,4,4.780458705068717,0.3414907213682685,225,-5,3,56,circle,0,red,3,5.577454949142968,0.5879308475108103,139,False
-5,-4,92,circle,0,red,3,8.171550087014829,0.8748603238829166,173,-4,-1,36,rectangle,1,yellow,5,0.40785707358157675,0.8887899022585093,161,True
0,5,55,circle,1,green,2,0.9262939287486305,0.66364123273728,35,1,1,72,rectangle,1,red,4,9.897118827462206,0.6860536151746425,120,True
-5,-3,64,circle,0,red,1,7.245331633549941,0.014574899385402795,71,5,3,11,circle,1,green,3,6.81203130044991,0.09225378422477581,144,True
1,4,31,rectangle,0,yellow,2,2.285318714114788,0.09588201567843713,333,-2,0,53,circle,0,yellow,4,0.9812532676758867,0.29338595531423106,75,False
2,6,74,rectangle,1,green,1,0.5844568893711666,0.683399114884623,258,-2,4,40,rectangle,0,green,5,7.3256359127172175,0.5533978051716666,320,True
-3,6,16,rectangle,1,red,1,8.964172896847636,0.011513035420601447,39,-2,-1,19,rectangle,0,red,4,7.4450453646429695,0.4281838679833987,145,False
4,-3,13,circle,1,red,1,7.999385777465938,0.05559201153622961,96,-1,0,91,circle,1,yellow,5,4.744152909780314,0.07414156265973937,177,True
-2,6,24,rectangle,0,blue,3,7.306094722032304,0.8152290326791843,203,1,3,63,rectangle,1,blue,2,5.860095087821438,0.832460506602728,157,True
5,-2,43,circle,1,blue,2,9.970912155660642,0.10103116390482936,74,1,5,73,circle,0,red,4,4.403597274294113,0.22136740810073396,51,True
1,-3,14,rectangle,0,green,4,5.8533532663953025,0.5659441270642293,86,3,-1,82,rectangle,1,blue,4,9.033839337338211,0.6488168956730206,323,True
-5,1,14,rectangle,1,green,5,9.953698000255644,0.7348899010116614,355,0,6,69,rectangle,0,yellow,1,5.419694224026541,0.42208953270852745,267,True
5,-6,49,circle,0,green,2,1.6697909350884188,0.7509298022719126,64,4,1,76,circle,1,green,3,0.29906880913522116,0.4431252653235612,321,False
-1,-5,24,circle,0,yellow,5,3.7336270412802754,0.8635059245192236,160,3,5,50,circle,1,green,5,3.4543617511679505,0.36787508242839073,19,True
2,1,33,rectangle,1,blue,4,0.18718601960617365,0.019284819489080007,198,-2,2,66,circle,0,blue,4,9.25695636713916,0.8811151089718111,12,True
5,3,52,rectangle,0,red,5,2.45130976028747,0.5621825056747652,159,3,5,67,circle,0,red,5,8.888322451535927,0.8788033547640557,233,True
2,2,83,circle,1,blue,4,4.230952481042124,0.5425255513201527,77,1,3,79,circle,1,yellow,4,2.5527647704231238,0.17900423380887365,124,True
4,6,12,rectangle,1,red,2,3.2777173934077264,0.003394846331719603,353,-2,-4,27,rectangle,1,yellow,4,9.759920191234823,0.8480397933234999,212,False
-2,6,87,rectangle,0,red,4,4.987220938497858,0.27605702630999795,357,5,2,28,rectangle,1,green,2,0.2188945804297926,0.8876772936722398,324,True
0,4,14,circle,0,red,3,1.092072538406379,0.09868244075968147,9,-5,0,64,circle,1,blue,4,5.786451512643892,0.095948276151119,227,True
5,2,12,rectangle,1,yellow,4,0.018822871972802302,0.27028339051363615,67,4,6,39,circle,0,blue,3,7.773397995481847,0.7810461945775308,4,False
3,0,48,rectangle,1,red,4,2.3741371134555624,0.9993798485146208,101,4,4,60,circle,1,green,1,1.5102313176398918,0.6725786668036636,194,True
2,-2,17,circle,0,green,4,2.9090552327837758,0.041905398377216074,183,5,1,57,rectangle,0,green,3,7.942624671312293,0.06649541665026526,132,True
0,0,50,rectangle,0,yellow,5,9.56330065073218,0.5088724936886437,85,-1,-6,77,rectangle,0,yellow,5,9.892647441471489,0.9820636125434814,143,True
4,5,96,circle,0,green,5,0.8696583640598388,0.11866169551641559,287,-2,-4,11,rectangle,0,yellow,4,4.999587502550712,0.8237971507259891,88,False
2,3,38,circle,1,red,5,6.640157949019194,0.18048350998213747,60,4,4,11,rectangle,0,blue,3,8.120775455440217,0.8941379281541195,319,True
1,1,39,rectangle,1,blue,4,9.720133610971379,0.27909668900822227,90,4,3,10,circle,1,red,2,5.719042297154006,0.1552469893378261,212,True
-2,-1,16,rectangle,0,yellow,3,3.3868822056214376,0.8877448716024209,143,-3,5,57,rectangle,1,blue,5,7.714788594819528,0.7279661038314678,295,False
4,-1,89,circle,0,blue,3,0.18893076281088605,0.24160632994678244,22,5,-6,97,circle,0,red,4,9.222839373081817,0.05718552781843833,143,False
-3,-4,98,rectangle,0,green,2,9.774824542416443,0.5590702579959095,161,0,0,52,circle,1,yellow,2,9.199825543574624,0.6653983920790593,122,True
2,4,96,circle,1,red,4,3.803523307443335,0.8476453806787291,242,4,5,51,rectangle,0,blue,5,6.924744466525844,0.6795037033103788,129,True
0,0,14,rectangle,1,red,4,0.7591298152299875,0.9408718115952694,317,3,3,63,rectangle,0,green,3,4.211139903106114,0.5505167584350111,241,True
-5,3,94,rectangle,1,blue,2,0.9143292397167746,0.5637872370367728,193,-1,-6,16,rectangle,1,red,2,3.675543801462511,0.2119646096656974,95,False
3,-5,19,rectangle,0,green,3,6.646885540262957,0.42120056221459423,48,5,4,56,rectangle,0,green,1,9.287567144214297,0.6580070045909535,165,False
1,-6,27,circle,0,red,2,3.0382389785104493,0.8313071766181485,307,0,-2,97,circle,0,blue,2,0.6449725207036139,0.5985761593118378,183,True
1,-1,17,circle,0,green,2,7.668277759289818,0.7005458996651438,270,-3,4,55,circle,0,yellow,3,8.374322539440756,0.8614797537158781,146,False
-2,-4,36,rectangle,1,blue,5,9.749059942309076,0.32556829296895995,109,2,-2,95,circle,1,green,1,4.580375219837091,0.7676097549492827,176,True
-2,4,32,rectangle,0,green,3,4.166085564269561,0.7128430328454075,318,5,3,21,rectangle,0,blue,5,3.0769317531819276,0.9700589279809613,23,False
4,-3,60,circle,1,red,3,9.502492637279204,0.8445129304552925,161,0,-2,63,circle,0,red,1,1.5881608505400702,0.40862347368823115,164,True
5,3,21,rectangle,1,yellow,1,4.677984377440298,0.9928063674859997,300,-1,-6,93,rectangle,0,green,2,4.440180886824966,0.6482048361819505,179,False
1,-1,13,circle,1,yellow,3,4.969906467339999,0.172231820783318,201,4,1,53,rectangle,1,yellow,3,4.692413430860899,0.8300312221268316,36,True
-2,2,82,circle,1,yellow,3,0.23071754964215208,0.514399576832316,12,0,0,78,circle,1,red,4,1.3328122090083916,0.8808313196192218,323,True
-5,3,12,rectangle,0,green,5,9.31407897769253,0.618669461102173,50,4,4,59,circle,1,green,5,6.693014207050229,0.4674443428391425,190,False
3,2,65,rectangle,1,yellow,4,5.798765819453276,0.022955875067384057,112,0,2,71,rectangle,1,red,3,5.522170395942952,0.7466501224775828,37,True
5,1,39,circle,0,red,4,4.856984752876249,0.22318880911754035,312,3,0,63,rectangle,0,yellow,2,7.708476280842968,0.933161009911119,220,True
0,-4,66,circle,0,green,2,5.132784868891872,0.7140298612297481,324,4,-1,87,circle,0,yellow,2,0.016258002902498347,0.019466691840383077,118,True
-1,2,28,circle,1,yellow,3,0.37603972187993273,0.23083636748382597,182,-3,4,89,circle,1,yellow,2,5.892166115421013,0.8886194963854003,21,True
-2,-6,40,rectangle,1,yellow,1,1.7121866761323468,0.6329328665636601,233,-3,0,85,circle,1,blue,4,9.779846192975967,0.13258837678224467,207,False
3,6,78,circle,0,green,1,6.425496069422707,0.9904272780234653,24,3,-6,65,circle,1,yellow,2,0.4255378724235348,0.16319558498385045,251,True
1,2,18,circle,0,green,3,8.838117328398388,0.8594585493392801,55,4,-6,92,circle,1,red,5,2.098528595292594,0.5421615677740458,295,False
-3,-1,85,rectangle,1,yellow,4,1.9111830648261896,0.5851231146570788,162,2,-5,35,circle,1,red,1,2.95245171519856,0.47090959029881296,356,True
0,3,40,circle,1,blue,1,6.043148460609009,0.49131543764286056,102,0,5,50,circle,0,blue,3,8.615659064343825,0.13192707721100694,152,True
-3,4,32,circle,1,yellow,1,0.8207161864382462,0.47646391162591384,189,-1,3,91,circle,1,yellow,4,9.155472120136146,0.5211920653044466,205,True
-4,-2,95,rectangle,1,blue,1,6.307418155221111,0.1972579621815853,350,2,-1,49,rectangle,1,red,2,3.189681994203337,0.7021088106909206,317,True
5,0,43,rectangle,1,yellow,5,4.189138316364934,0.3609998828725749,306,-4,-1,53,circle,0,red,4,1.6237506174806438,0.7370905274806262,147,False
5,0,36,rectangle,0,yellow,2,6.033042910983242,0.2979789222771352,13,-2,-6,27,circle,1,green,5,7.6423953055671685,0.2804302823453614,99,False
-2,-1,15,rectangle,0,yellow,1,4.526388880747558,0.024850034802576082,265,-1,5,91,rectangle,0,blue,2,7.528703824299903,0.49242279287301416,263,True
3,-4,86,circle,0,yellow,5,2.3760389317255317,0.12711142826530475,215,0,-3,33,circle,0,red,2,4.021093843204303,0.25594759910018783,73,True
0,-3,52,circle,0,red,4,5.302049325845541,0.673266889969086,80,-1,0,69,circle,0,blue,4,1.2652593628950604,0.46803507405657363,3,True
4,2,18,rectangle,0,red,2,5.613496860042739,0.4942459944618499,246,-5,4,72,circle,0,blue,3,2.1958210605480843,0.16985989368328447,268,False
-4,3,70,rectangle,0,blue,1,9.791684428711463,0.6393715613939941,56,-5,4,81,rectangle,1,blue,3,2.8175686165287517,0.709501124684034,162,True
0,-2,97,rectangle,1,red,2,5.712341161586139,0.690945674813004,3,-2,-3,36,rectangle,1,green,2,3.8707343901388,0.6278690691410909,44,True
-1,-6,66,rectangle,0,green,3,4.561478481067257,0.8303924284960257,104,-3,-1,55,circle,1,green,1,5.607549494964146,0.6000831193133592,6,True
4,-1,97,circle,1,green,1,7.481943325925819,0.7552510056407714,66,-4,-1,71,circle,0,red,4,9.784445835581222,0.5268578239746501,199,True
1,-3,44,rectangle,1,blue,3,4.425862813874129,0.010614219917921108,301,-5,0,13,rectangle,1,green,3,3.3142824071644448,0.9736494239947576,10,False
-3,-1,93,circle,1,green,1,3.16479165622832,0.6353747087165612,84,-2,4,59,circle,0,blue,4,4.857979782819304,0.9047766465970869,8,True
-5,2,16,circle,0,blue,3,0.25530284576592344,0.38672348698250514,276,-4,6,63,circle,1,red,3,4.483536266607961,0.603388556440291,258,False
1,5,57,circle,1,yellow,3,2.4541973899178093,0.9157141012943396,98,5,0,38,circle,1,yellow,3,0.31172156523456507,0.9824187877939278,216,True
-2,-6,34,rectangle,0,yellow,4,1.3337502178454808,0.948164325151444,297,2,1,76,circle,1,blue,2,0.8873680774245563,0.22594081705699975,237,False
-1,-6,46,rectangle,1,red,4,7.332818168521498,0.41228864277109434,268,5,3,36,rectangle,1,yellow,1,9.147563670925953,0.636665249043504,151,False
4,2,32,circle,1,yellow,3,4.770819286774357,0.9338957526444697,138,0,3,31,rectangle,0,green,3,4.98783374917295,0.352952506345523,277,False
0,1,50,circle,0,green,5,6.282483860633301,0.23867553162975952,138,3,6,27,rectangle,1,red,5,9.207990434013686,0.19239530639856706,219,False
5,-1,34,rectangle,0,green,5,0.433536757235955,0.9216532871839309,336,-4,3,60,rectangle,0,green,1,0.7049055435708296,0.9939678646741648,47,False
5,-4,18,circle,0,yellow,1,2.0292859800673337,0.5040678579938259,249,0,1,60,circle,1,green,2,2.5832736427245107,0.9245922624675137,338,False
-3,-4,25,circle,1,green,1,3.2584549991980483,0.6475066542944364,269,2,5,40,circle,1,blue,3,5.264745158422276,0.2085191506248787,357,True
2,-6,77,circle,1,yellow,1,5.503907180456653,0.7783987919877883,283,0,2,48,rectangle,1,red,5,0.6013449638240453,0.5358110159436364,146,False
