x1,y1,size1,figure1,is_active1,color1,priority1,speed1,opacity1,rotation1,x2,y2,size2,figure2,is_active2,color2,priority2,speed2,opacity2,rotation2,collision
-1,-4,40,rectangle,1,red,1,5.337762822224644,0.47118681336952384,50,1,-3,63,rectangle,0,yellow,4,7.708232772006025,0.009311981465424002,123,True
3,5,83,rectangle,0,red,3,7.903035257601135,0.7996895332418874,95,1,2,21,rectangle,1,yellow,4,3.913990361439581,0.5116192039048798,156,True
0,3,57,rectangle,0,green,3,0.6426543521940409,0.07517087558025193,86,5,-3,74,rectangle,1,red,3,9.777187179351985,0.7324570264842514,176,True
4,-2,40,rectangle,0,blue,1,5.1149729968477455,0.8371823544389648,325,1,4,44,rectangle,0,red,4,7.53817332297719,0.2047884056952417,165,True
-3,-4,83,circle,1,red,4,6.0773982418673125,0.7806844516529494,266,4,-4,92,circle,1,green,2,5.71094865280834,0.27930465291440176,145,True
-5,4,89,circle,0,yellow,3,7.292974804454469,0.1425464600729448,284,-4,-2,76,rectangle,1,green,1,9.473036857971929,0.5599206130387681,186,False
-4,-5,29,rectangle,0,green,2,3.73659094093558,0.05183121864525497,332,-4,4,50,circle,1,yellow,2,3.348289895136439,0.00795594532071775,321,False
2,-5,18,rectangle,1,green,3,0.37459683054818504,0.3808206760794488,294,2,-6,16,circle,1,yellow,4,2.5506801732599573,0.3718937686754754,118,True
-3,4,84,rectangle,0,yellow,3,9.649716581759096,0.4449559091599794,151,-3,-5,94,rectangle,1,green,2,1.0681506652208994,0.9003637899670498,62,True
-1,2,14,circle,1,yellow,1,0.2554512163486744,0.5699537588244292,75,2,-4,42,circle,1,green,3,6.925971376869608,0.8408528400583299,71,False
0,4,99,circle,1,yellow,4,7.539594580086715,0.5835432001122809,356,-2,6,17,rectangle,0,green,4,8.614123926706398,0.10168275338863542,274,True
-2,-5,100,rectangle,1,yellow,3,3.421798686714288,0.7203465128341932,285,-3,-3,35,circle,1,blue,4,8.10992766810322,0.1383206193391504,210,True
-4,-2,38,circle,0,yellow,5,5.769025097500595,0.11166082479752826,93,0,-1,44,rectangle,1,blue,4,1.6566740162468396,0.9788006163631676,173,True
4,-2,40,circle,1,green,4,3.8987321991361568,0.7199086683424146,115,0,-6,14,circle,0,yellow,1,1.8028764797158436,0.8264272494155716,207,False
3,-4,50,circle,0,blue,2,4.049276696236854,0.920571306338177,6,1,-5,61,circle,0,yellow,1,3.3025418687909234,0.8177615476970246,261,False
-1,2,35,circle,0,green,2,3.8667804966265997,0.33226338283859613,50,-4,-5,73,circle,1,blue,5,3.460356481079858,0.4195246609240244,121,True
2,-5,39,rectangle,0,green,3,9.151032561772594,0.7749553273543063,271,2,-4,32,rectangle,1,blue,2,9.141353099961066,0.4255737006080538,107,True
0,-4,82,circle,0,yellow,4,3.3583169885645825,0.6899860447747955,269,0,-2,90,circle,1,blue,1,2.965698526295686,0.23983550881437865,150,True
5,5,42,rectangle,1,blue,4,3.189824207629907,0.2624067262465437,311,-4,-5,39,circle,0,red,5,7.408253145361675,0.8616208138136331,91,False
1,1,71,rectangle,1,red,1,0.39307057736559403,0.7982954613096029,204,-4,4,33,circle,1,yellow,4,8.419977817349526,0.07479135700039263,26,True
-3,0,70,circle,0,red,2,8.760466010603146,0.6166170417533179,297,3,0,84,rectangle,0,yellow,4,5.37579126588356,0.6317378793267253,83,False
-4,6,39,circle,0,red,5,8.55465977785794,0.8755323466801708,77,1,-4,40,circle,1,green,3,9.317911166841528,0.4146491285705629,83,False
-1,5,39,rectangle,0,green,5,4.153855035189578,0.7880075365627555,127,4,5,27,circle,0,blue,3,6.6837694424160565,0.10778525186715116,178,False
1,4,73,circle,1,blue,2,5.599022970591153,0.6024698371692568,118,-1,-1,46,rectangle,0,blue,5,3.093484004676168,0.037652734502364726,263,False
4,1,51,rectangle,1,yellow,1,5.5598801809164105,0.8624597097570706,328,-1,1,13,circle,0,yellow,5,8.429971777956528,0.7099560946637566,125,False
4,5,22,circle,1,blue,5,4.993447731765819,0.658840747491054,216,3,2,30,circle,0,red,4,8.130355726465975,0.9539276566410883,153,True
5,1,82,rectangle,1,green,5,3.3503586053408076,0.03683714493089174,254,-1,-3,24,circle,1,blue,2,9.509384586001177,0.31233515163292835,348,False
-1,0,99,circle,0,red,5,7.033731233707542,0.7662940423821398,276,4,4,73,circle,1,yellow,1,1.6590216820173787,0.44103291839920933,211,True
3,-4,41,circle,0,red,2,0.2676862443191075,0.952761275779996,59,-2,0,76,circle,0,yellow,3,7.069504382487379,0.09732739363572418,25,True
4,-4,86,rectangle,1,green,5,4.96445959709002,0.6142413201485296,169,-2,-1,39,rectangle,1,red,5,7.2854100133158965,0.5755308955088452,76,True
2,4,17,circle,0,blue,1,2.340067102716872,0.021979484879064315,51,5,3,45,rectangle,1,red,2,0.30203224893337044,0.6761322771492445,212,True
-4,3,33,circle,1,blue,3,4.4471670661916605,0.9911936735607341,108,1,3,89,circle,1,red,5,2.7933900333445703,0.95097041995725,314,True
3,-1,29,rectangle,0,yellow,4,1.5016606835318702,0.5943947373801712,80,4,6,93,rectangle,0,red,4,7.288200621961414,0.5145310056561301,342,True
0,0,56,circle,0,yellow,5,0.5707559502912085,0.7183698653591659,335,-3,6,78,rectangle,1,yellow,3,2.7515004777544574,0.37810387564289505,342,False
4,-5,76,circle,1,green,1,7.544785255358835,0.5641368887293265,76,-5,3,88,circle,0,green,2,8.395176222006398,0.3058648675419009,102,False
-2,-1,30,rectangle,0,blue,4,1.5183344314444391,0.03290118159987343,134,0,-2,42,circle,1,blue,1,1.0401200826370727,0.023793149842538774,83,True
0,5,70,circle,1,blue,1,6.71445236711349,0.8543849317340035,188,-3,0,74,circle,0,blue,5,0.2717172559487513,0.9787526300963583,260,True
-5,2,18,rectangle,0,yellow,3,9.404371371443865,0.8702163179929614,39,-4,0,28,circle,0,blue,2,6.356222870184722,0.01033866789779525,342,True
2,-6,51,rectangle,1,yellow,1,9.477134958313036,0.5276357793825894,86,5,5,82,rectangle,0,red,3,9.795948952860737,0.8951168071933381,41,False
1,-4,67,rectangle,0,red,1,3.6338593127518237,0.21105948916682338,172,4,-2,60,rectangle,0,blue,2,0.07311407501802925,0.06288320428846339,16,True
-5,2,36,circle,0,blue,5,4.121487689749292,0.4068461587798634,269,-5,3,12,circle,0,green,3,9.011072190347358,0.07723556974599244,33,False
5,-4,52,circle,0,green,2,0.7261071699761767,0.7844602699382849,355,-3,-6,76,rectangle,0,green,5,8.97179025427083,0.5431809129402734,53,False
-2,4,14,rectangle,1,green,3,3.9526337663265387,0.9767826219462604,12,-3,-4,41,rectangle,1,red,2,0.5289761327998621,0.8970609708659292,252,False
4,-4,86,rectangle,1,green,5,7.724432427939988,0.17000910685874093,196,-4,5,76,circle,0,yellow,5,8.279677704834656,0.9125578106220417,164,False
-4,1,46,rectangle,0,red,3,8.496249775744841,0.3191427623784546,126,-3,5,71,circle,0,blue,2,4.221213913342606,0.3342133750726827,12,True
5,-6,11,rectangle,0,red,1,0.07691191535167397,0.006685934493580459,139,1,-2,88,rectangle,0,green,2,4.027451181833927,0.5225224909726534,297,True
0,2,38,circle,0,blue,4,4.062699898486942,0.22291889835924283,355,-5,6,50,circle,1,yellow,1,7.810747545201937,0.49914465525365126,98,False
3,-4,26,circle,0,green,1,3.5500677036477093,0.2577597511027685,302,2,4,100,circle,1,green,3,2.3029983741705005,0.6839704159490829,191,True
3,5,18,rectangle,0,yellow,3,8.362951902332943,0.4584575372059079,78,3,-2,46,rectangle,0,blue,5,9.226301552267627,0.7104393940820195,235,False
-3,0,36,rectangle,1,red,5,9.646760984988202,0.6067997449338184,229,-5,0,30,circle,0,blue,3,3.216956209120924,0.8807051229997743,60,True
-4,6,43,circle,0,blue,2,4.690169172458497,0.48246535839371696,31,1,6,27,circle,0,yellow,1,5.721522359972998,0.17077400308588364,54,False
-2,6,56,circle,1,blue,2,6.378632974053854,0.9325842906686678,288,3,-5,43,rectangle,0,red,2,3.3065912852974755,0.9229295490955954,297,False
5,5,84,rectangle,0,blue,4,2.840883293223355,0.6548645791521105,122,4,-3,74,circle,0,red,2,6.800660109798578,0.5913333822200479,58,False
1,5,82,circle,1,red,1,5.54778053780617,0.26133231743992913,127,-2,-4,67,rectangle,0,green,3,8.26394008162172,0.9589122993265207,28,False
1,4,66,rectangle,0,yellow,3,1.5225155495796994,0.4582403640546532,318,-2,4,24,circle,0,yellow,1,4.51416950959589,0.5363843368147775,146,True
3,2,29,rectangle,0,red,4,0.771086461923387,0.8112274147080001,115,5,-1,96,rectangle,0,green,2,1.5261404392818945,0.9428481557909227,249,True
-2,1,63,circle,0,red,4,5.851923581084218,0.22509800883868336,125,4,-1,21,rectangle,0,red,2,8.527124258881475,0.6933831192581771,101,False
-1,-3,52,circle,0,green,1,9.207718950734558,0.4857174418713269,74,-1,5,39,rectangle,1,green,4,2.6243965158610063,0.5605174189489037,298,False
3,-4,48,circle,0,red,1,8.61005235600667,0.112627054160096,210,5,-2,43,rectangle,0,yellow,1,8.132059120795699,0.43930203859980765,21,True
-4,-5,22,rectangle,1,blue,5,6.014985085380645,0.4760591212976709,1,3,-3,10,rectangle,1,yellow,4,5.502985324595898,0.7404865277602078,214,False
5,-1,49,rectangle,0,yellow,1,2.589050169238617,0.1618551480250059,171,4,4,94,circle,0,red,1,1.134850439027748,0.608901315836757,343,False
-2,-1,36,circle,1,green,1,8.415852178493642,0.6910529477683826,340,-3,-5,53,rectangle,1,yellow,3,7.700069228713515,0.2353688435803699,51,True
4,3,14,circle,1,red,3,3.9506660285318382,0.4275809975608732,37,3,-1,83,circle,0,blue,3,2.6662351691349437,0.3668594711613087,4,True
-3,6,95,circle,0,red,5,6.138349093420835,0.11058485260770845,20,-3,4,38,circle,1,blue,4,2.1078354976891833,0.2883796205202346,135,False
-1,3,97,rectangle,1,red,5,3.4160652406658008,0.20540417283098722,259,3,-4,60,rectangle,1,red,5,2.460781537361374,0.8421882834769027,190,True
5,6,70,circle,1,red,1,6.809050871831848,0.3704260726210432,322,-3,5,62,rectangle,0,blue,5,7.205707773514084,0.7226725863002351,8,False
2,6,84,circle,0,blue,5,0.08264229102229903,0.9215803047205317,284,4,-1,81,rectangle,0,red,3,7.132556755743607,0.7705311660931251,171,False
1,0,76,rectangle,1,blue,5,9.08575917451866,0.0750549834789287,301,1,0,85,circle,1,yellow,2,8.856254877696847,0.6290538901176967,196,True
-1,-4,65,circle,1,blue,3,3.1417116261815083,0.20722067191725124,143,-1,-4,64,circle,1,red,1,3.2077857608248794,0.10837226082474405,62,True
5,-5,47,circle,1,blue,2,8.473194022709512,0.7139908691129824,60,-4,0,93,circle,0,blue,1,5.636350659037844,0.026060215529648323,329,False
0,-4,81,rectangle,1,green,5,5.035136687843052,0.08472506921526257,280,3,3,82,rectangle,0,yellow,2,7.381422325237153,0.8989266515297984,164,True
3,-1,80,circle,0,blue,4,9.863414176688444,0.2417484077532287,40,4,0,47,circle,0,green,4,1.9646855990487888,0.878904457726076,295,True
3,3,45,rectangle,0,red,1,1.2528190316380328,0.8842279249203355,125,5,-2,28,circle,0,blue,3,5.12103643482265,0.23865035201612284,141,False
-2,-1,51,circle,0,red,4,8.076501199868243,0.555133581914383,307,-4,3,11,rectangle,0,yellow,4,5.710632255057445,0.0021514265418891565,59,False
1,1,53,circle,0,yellow,3,9.242692618230224,0.8504890919932154,81,2,1,70,circle,1,red,4,0.6748314251500809,0.49172726578723047,201,True
0,2,49,rectangle,0,red,2,9.670882243657175,0.382333865473082,293,-3,4,43,rectangle,1,red,1,2.9908765236217674,0.636426854661995,356,True
5,3,58,rectangle,1,blue,2,7.3008492557782105,0.09034114090775636,204,1,5,28,circle,1,red,3,7.251212949283483,0.942676340604552,293,True
-2,4,63,circle,0,green,2,0.7130352409026075,0.6028372367418832,68,-5,-4,77,rectangle,1,red,5,6.4944694011165875,0.5452547637274233,65,False
-3,-3,18,rectangle,1,red,1,7.760504046939646,0.21836289843266032,184,5,-1,89,rectangle,0,green,4,2.1887912077099827,0.16390717101405428,11,False
3,-3,54,circle,1,blue,5,5.938229388131236,0.8538846343586246,178,4,6,57,rectangle,1,yellow,2,4.7776023453705205,0.8801108455106216,187,False
-5,0,64,circle,0,blue,1,7.189170277849978,0.4574054583145105,90,5,6,26,circle,0,red,3,4.0528508595460355,0.15215148895937936,227,True
0,-2,20,circle,1,green,5,7.939064983487368,0.8701943058192936,102,5,4,34,circle,0,blue,2,0.41996125914594895,0.002776690842869245,131,True
-5,4,24,rectangle,0,green,2,7.209435577217128,0.9741229639963699,110,5,-5,53,rectangle,1,yellow,5,7.052176294992507,0.9383272210569567,191,False
2,-6,20,rectangle,1,blue,1,5.505075878355463,0.7383330619566049,132,-5,3,53,rectangle,0,green,5,3.2981265401740787,0.4027070798895148,159,False
4,4,71,circle,1,yellow,5,8.266952396923797,0.21722370485150844,286,3,-1,33,rectangle,1,green,4,8.886150492826346,0.562376374380196,292,False
2,-1,64,rectangle,1,red,4,3.339178919787247,0.5714841285391418,220,-4,-4,98,rectangle,1,blue,1,5.34716338346179,0.20684924214233524,291,True
-2,-4,13,circle,0,green,3,1.6458126225643355,0.14438843857963524,358,-5,0,42,rectangle,0,red,1,4.103298905064332,0.5172389073910355,284,True
2,-3,100,circle,0,yellow,4,5.1788599093385255,0.9887363020579145,131,1,3,77,rectangle,1,red,3,1.0524724170082156,0.9807959975816631,72,False
-1,2,15,rectangle,1,blue,3,1.174922588547519,0.3336899499780762,114,2,1,18,rectangle,0,red,1,5.426463408940892,0.1719219898058887,59,True
-1,-2,52,rectangle,1,green,4,5.755540458259159,0.9847655622569873,12,4,-2,67,circle,0,yellow,2,3.372293218240523,0.21846003051083485,125,False
-4,-1,30,rectangle,1,blue,5,5.501777787978863,0.8622493770315726,127,-4,5,97,circle,0,blue,1,5.8978298157077536,0.6157696981164112,13,False
1,-2,73,circle,1,green,4,1.7588580504104023,0.9680635178151505,224,5,-6,30,rectangle,1,red,2,4.93081350554469,0.5942660899290864,280,False
3,-2,60,circle,1,red,1,9.699244370451853,0.3895185854682106,89,-1,2,65,rectangle,1,blue,2,4.534205645902154,0.716428207972428,350,True
-3,4,10,circle,1,red,3,9.253099923616109,0.6347745330822019,12,-1,1,32,rectangle,1,green,4,0.051647803285731486,0.8011774980419681,18,True
1,3,29,rectangle,0,blue,5,8.333005049084464,0.8808434496056604,8,-5,4,87,rectangle,1,green,3,9.91599487501491,0.7659542491489564,163,True
-1,-5,62,circle,1,green,5,9.746842470862223,0.8237707600154852,155,-5,-1,25,circle,1,green,2,6.717828549106378,0.726284444346766,196,True
-2,1,81,circle,1,yellow,2,9.01563831811675,0.18090286120967192,51,2,-2,70,circle,0,green,3,2.177279072821068,0.7233697787443998,247,True
4,4,83,circle,1,green,3,9.837172788352282,0.5576313239557779,64,5,-3,88,rectangle,0,blue,2,5.303212843260285,0.4574237896781185,18,False
5,-6,53,circle,1,yellow,4,0.5182192927335061,0.9438707444540989,127,3,-1,91,circle,0,green,1,7.427146057031347,0.9792694141416927,282,False
1,-2,47,circle,1,red,5,5.186997353298154,0.9349520920354161,315,2,2,94,rectangle,0,blue,3,0.0812588866284325,0.40691775383312756,94,True
5,3,20,rectangle,0,blue,3,4.720265916289231,0.513440751127312,92,-1,-5,53,rectangle,0,red,3,1.2948613866352376,0.5979697064812417,232,False
0,-2,64,circle,1,green,5,1.9158104320145874,0.9569865193857394,82,4,-3,46,rectangle,1,blue,2,8.456428680364477,0.14118602127064273,40,True
3,6,63,rectangle,1,yellow,3,9.193379725496635,0.5606730578692898,192,-4,-3,32,rectangle,0,green,1,1.1756518778921177,0.187528446844331,1,False
-1,1,82,circle,1,red,3,4.273769967989147,0.20383460761988859,53,-2,-5,66,rectangle,1,blue,4,9.586645226133623,0.9084109089359176,319,False
2,-5,72,rectangle,1,blue,3,4.294894240341533,0.34407328169431306,42,-3,-4,86,rectangle,1,blue,3,9.491356647651271,0.7060846688385488,161,True
1,-5,38,rectangle,0,green,5,5.989675632941644,0.18853131719949967,132,2,-4,88,rectangle,1,yellow,1,0.7155493080424113,0.87488232154529,84,True
4,3,51,rectangle,1,red,5,3.553168143864757,0.7247931411039946,108,-3,4,32,circle,0,green,5,1.2039261815295732,0.5601548396086453,55,False
-3,2,14,circle,1,green,2,3.4275311076391146,0.0948086836669344,153,5,-4,38,rectangle,1,blue,2,5.67199799690027,0.2682189403590908,244,False
-1,1,26,rectangle,1,yellow,2,7.99360195724025,0.6190622785196378,16,-5,-5,52,rectangle,1,blue,5,1.6689004071901103,0.6342835095837209,357,True
4,-2,64,rectangle,1,red,4,2.2222443012839967,0.5195937620733154,74,-3,-6,45,circle,1,green,3,0.6690049414876331,0.19589635438548303,164,False
1,-4,86,rectangle,0,green,1,9.076198091109172,0.22635366767106324,123,5,-1,45,circle,1,blue,2,6.768588801191645,0.915377858083834,188,True
-3,0,37,circle,0,blue,1,4.412166155293843,0.23480959306823246,227,3,-6,24,rectangle,0,red,1,2.4520546231512395,0.44021941621676297,70,False
-3,3,36,rectangle,1,red,3,9.48139543484304,0.5330187814484468,240,1,2,64,circle,1,green,4,3.2873097108756477,0.11233440729576816,18,True
2,5,77,circle,0,green,5,0.6574896720644152,0.7218597959117072,290,-5,-6,56,circle,0,blue,4,8.265692198022155,0.8871309060741607,164,True
2,-3,57,circle,1,green,3,0.34880155490779274,0.9321691394651945,201,-3,3,27,circle,0,yellow,4,5.597691765812228,0.5708826117117587,254,False
5,-4,15,circle,0,yellow,4,7.891497702816748,0.33902444960216793,240,5,-4,93,circle,1,green,5,1.6032837981426618,0.0948605386393534,247,False
5,-2,47,circle,0,red,5,0.37152988300795387,0.3459940589738568,171,5,-4,96,circle,0,blue,5,7.7175835823491195,0.9680781983034156,46,False
-5,2,26,circle,1,red,1,7.551292062797415,0.4197726600820141,146,-3,-3,66,rectangle,1,green,1,0.24782180208389626,0.45143974496743744,240,True
4,-3,27,circle,1,green,4,1.0677175913265946,0.9757043453755376,330,4,-5,23,circle,0,yellow,5,2.9827535713825992,0.5871887879357867,3,False
3,5,41,circle,1,blue,2,9.7400364431158,0.8947032492383566,123,-5,4,49,circle,0,blue,5,3.9458723179094157,0.139392918612961,105,False
4,-6,79,rectangle,0,blue,1,6.255441821733017,0.15810106426868653,284,-1,1,58,circle,0,yellow,1,1.2672945892746412,0.5320818424181906,279,False
2,-3,25,rectangle,0,red,3,9.6868847684343,0.6415605401152047,244,-5,2,47,rectangle,1,blue,2,0.6034560811504253,0.5589513832184029,318,False
-5,-2,81,circle,0,green,4,5.144778803682122,0.429494883678717,273,-4,1,11,circle,1,blue,4,5.5193961184565925,0.14975349875498567,267,True
4,3,14,rectangle,0,green,5,6.305321526640513,0.34490367895208773,229,3,0,98,rectangle,1,blue,4,0.16038402183185418,0.5896580970518664,329,True
-1,2,56,rectangle,0,green,4,1.064198711465827,0.3851192006365056,85,2,2,37,rectangle,0,blue,4,0.9922851653544473,0.9580274091952756,148,True
-2,-6,68,circle,0,blue,5,7.980709692513929,0.8864029849415194,155,4,6,16,circle,1,yellow,1,3.993074326170408,0.26272612846878984,33,True
-2,-3,42,circle,1,red,4,0.7696794913683869,0.09399902816634298,310,0,-3,86,circle,0,yellow,2,3.091061083541918,0.8700929646120522,44,True
1,5,20,circle,1,yellow,1,8.16834982706023,0.4398039307693731,300,-3,0,43,circle,0,red,3,0.6101874534532326,0.315839346399966,211,True
-5,1,52,circle,0,yellow,1,7.811024499005286,0.4218416918460599,296,-5,-6,16,rectangle,0,green,5,2.7364776691881474,0.13461781885602042,189,False
4,1,96,circle,1,green,2,5.6485762409250375,0.6122870172768627,317,5,4,53,rectangle,1,red,3,1.817311108094547,0.5178993291429508,175,True
3,-1,13,rectangle,0,green,1,6.9182924265604555,0.7117264675786148,233,1,-5,98,circle,0,red,5,4.830115263387915,0.8193916483643032,15,False
-2,-5,99,circle,1,blue,3,4.50794119618651,0.6194599901223357,73,-5,-2,92,rectangle,0,yellow,4,6.614919958459533,0.822467412022134,111,True
-1,-5,93,circle,1,yellow,3,9.889495945757513,0.8143079059013822,249,2,6,72,circle,1,red,4,9.66579907265122,0.7269516866772522,107,True
1,-6,99,rectangle,1,blue,4,0.8617619425323286,0.7395020309034626,206,0,-6,29,circle,1,red,5,7.54883892709048,0.7910243477772184,296,True
3,-2,81,rectangle,0,yellow,4,7.830509950040307,0.6223650572169097,11,3,-4,41,rectangle,0,yellow,5,4.115967791965053,0.9222117431776713,244,True
-5,-4,99,circle,1,green,4,1.0032490386377724,0.883177419870798,306,-5,3,44,circle,0,green,5,1.3269688504509924,0.3507410117263805,72,True
5,-6,94,rectangle,0,blue,4,6.8440864228250975,0.8787663541675259,261,4,-4,48,rectangle,0,red,5,9.861626224422197,0.5983782727047312,178,True
3,0,30,rectangle,0,blue,2,3.7677197906564963,0.5559794419428316,289,-4,2,41,circle,1,green,3,3.2649798956067566,0.5773617986954444,23,False
2,-4,15,rectangle,1,red,2,7.161923796538804,0.7176509720251666,355,5,1,80,rectangle,0,green,4,2.7642055899237716,0.9158513383525161,116,True
-5,-1,51,rectangle,0,yellow,4,8.156749218334099,0.24893419922189353,200,4,3,86,rectangle,0,red,2,4.694806967620064,0.5665160490671112,322,False
2,-1,68,circle,0,yellow,5,9.385713435291079,0.967448581171536,216,3,-3,93,circle,0,green,4,9.848403263961522,0.6475206620560527,343,True
2,4,95,rectangle,0,red,2,6.529850399376118,0.6709416591170138,313,-2,-2,50,rectangle,1,yellow,5,7.4618067536939385,0.2666466383970394,168,True
-1,6,32,rectangle,1,green,1,4.705495643913555,0.10143696531292767,138,0,6,46,circle,0,blue,5,4.53391120867019,0.45847898461086456,41,True
2,5,84,rectangle,0,blue,2,3.917169790111755,0.40399318564202913,222,-5,4,78,rectangle,1,yellow,5,7.4150443745988674,0.401312603375796,272,True
-5,1,72,rectangle,0,blue,5,1.5199502285034028,0.11911072804383638,14,-1,3,20,rectangle,0,red,3,2.9628989952956273,0.44936043855974817,31,True
-2,3,96,rectangle,0,green,1,6.973235490924823,0.7013163461276596,14,0,-1,53,circle,1,red,1,1.4155917433243659,0.08476525145316571,292,True
-4,1,26,circle,0,green,5,2.109194047910364,0.41053715330147045,312,5,-3,44,circle,1,green,1,6.936751236419621,0.023658525097000394,39,False
-5,3,87,circle,0,red,4,3.7352469546777813,0.23954903130765592,170,-4,-5,21,rectangle,0,red,4,9.77425696859939,0.556905286934059,77,False
-3,-3,98,rectangle,0,red,5,1.1849685216898165,0.009114578367410364,325,5,3,11,rectangle,0,yellow,3,7.1731309851195775,0.8984005778982449,157,False
4,-5,92,circle,0,green,1,0.06082592646065477,0.7730845690734518,275,-2,4,69,circle,1,green,3,3.1944797799203393,0.870216603957873,315,False
0,-4,58,rectangle,0,green,4,6.443702766660775,0.7363536634442905,313,3,-5,73,rectangle,1,blue,4,7.986096208292487,0.37411102629052473,315,True
0,1,57,circle,1,green,2,0.8676362255218295,0.8615018498760227,272,-1,1,27,rectangle,1,yellow,3,6.537577997832713,0.5390197088848373,167,True
1,-1,83,rectangle,1,blue,4,5.48667825679196,0.3152994455847108,268,0,2,88,rectangle,1,red,1,7.6596640524963755,0.16306562084643772,143,True
-4,1,27,circle,0,blue,4,9.02158912720189,0.6556536722387806,226,-5,-3,95,rectangle,0,green,4,2.599134052131876,0.8509192995940155,16,True
2,3,33,rectangle,1,red,3,9.353618920280407,0.0814247047799933,1,0,5,10,rectangle,1,yellow,2,0.7374440930162762,0.1310822983777521,199,True
-3,6,33,rectangle,1,green,5,1.696652067114146,0.3665161671821604,130,5,1,83,rectangle,0,green,2,0.8852071821808039,0.24103683203129167,51,False
1,-2,36,rectangle,0,red,2,8.004125599430697,0.4577759345252961,121,-4,-5,44,rectangle,0,green,4,7.966981514612657,0.4929455171089683,279,True
-3,5,44,circle,0,blue,5,9.33681516113788,0.19099866043871383,60,-1,-3,26,circle,1,green,2,4.389257469155833,0.2208716400443621,205,False
3,0,69,rectangle,0,blue,2,4.5753483593852495,0.35144486076441206,227,-4,1,33,rectangle,1,blue,3,7.621040468023086,0.16172687996681356,256,True
5,4,78,circle,0,yellow,2,4.468733854551761,0.8216492537020037,194,1,5,71,circle,1,red,2,3.4546814177404683,0.41243619093125805,293,True
2,2,12,rectangle,0,red,5,9.944947348110212,0.4413992170784501,347,-5,-2,27,rectangle,1,green,3,3.5286920726737945,0.21424543701509569,52,False
-3,-1,43,circle,1,yellow,2,9.205902931204994,0.7125029319177683,287,5,-1,12,circle,1,red,2,0.9756210710516577,0.8947155794416768,151,False
-2,-1,46,circle,1,blue,1,4.286347986559611,0.8085465044568877,197,0,3,70,rectangle,1,blue,1,1.45856994007733,0.8245992831428639,1,True
-5,2,39,circle,1,blue,5,1.3880570290174032,0.28295509670046504,205,-4,4,62,rectangle,0,green,1,1.5611096381185363,0.7385367044246426,103,True
-4,6,91,circle,1,green,4,6.979977071713885,0.5154274183155392,132,3,0,100,circle,1,red,5,4.400663997679166,0.8322806684124222,5,True
4,5,71,circle,0,green,2,2.9885688584418038,0.545586156023831,113,-5,3,81,rectangle,1,yellow,1,5.256805064827956,0.9865955822718294,341,False
-1,-6,53,rectangle,1,red,1,3.5325731410988204,0.3573521481299001,104,2,0,88,rectangle,0,red,4,5.697409150266762,0.9279941275559247,349,True
0,4,96,rectangle,1,green,3,3.2182738154485024,0.7325125952307647,209,-5,4,53,rectangle,1,red,4,4.122601604481582,0.5578634071210256,23,True
-4,-3,33,rectangle,1,red,5,9.950104870625294,0.8121023247984236,143,5,5,88,circle,0,green,2,0.7331891178235217,0.05510088421171078,128,False
-4,1,24,rectangle,1,blue,5,3.9691968672724642,0.92604543557781,162,5,-6,33,rectangle,1,yellow,1,9.031596657646736,0.02599788368917566,132,False
3,2,80,rectangle,0,blue,2,8.929565347499938,0.8198149640360102,117,-5,6,41,rectangle,1,green,1,8.096818492003838,0.3282372807232151,108,False
-2,0,42,circle,1,blue,3,0.9331892124287178,0.7200036631770097,302,5,5,55,rectangle,1,blue,3,5.324662422445371,0.9303545517483116,281,False
-4,3,85,circle,0,red,4,4.416276239138917,0.46179770758884164,179,5,4,56,rectangle,1,yellow,1,7.332316333143885,0.9917257957581085,233,False
1,6,83,circle,1,yellow,3,7.137571955544601,0.4096432322262755,104,-1,3,82,circle,0,green,3,6.177223265057751,0.7565970861937906,175,True
3,-5,91,circle,1,red,5,8.622082122551548,0.8668727317329487,273,2,-3,27,circle,0,yellow,3,9.439945319276571,0.8242314741776692,50,False
2,-2,27,circle,1,green,5,1.9328295746835022,0.43290651711549644,317,0,-5,78,rectangle,0,green,3,9.386211520320728,0.549637949163212,179,True
1,-3,51,rectangle,1,blue,3,2.6933691665725377,0.3911031206013934,41,2,2,87,rectangle,1,blue,2,5.836994211354696,0.25322189619737123,299,True
-4,3,16,rectangle,1,yellow,3,7.573449859726513,0.3049015905249465,275,3,1,92,circle,0,blue,1,1.7601582313573072,0.7676898178768287,352,False
-4,4,59,circle,0,yellow,5,7.26837626335144,0.49927084743542594,120,-3,-2,30,rectangle,1,yellow,3,6.641018423850369,0.2740372633383422,333,False
1,3,65,rectangle,1,green,2,6.427931688811633,0.27645102764582274,345,2,1,89,circle,1,blue,2,8.148407145253822,0.698995639934716,263,True
5,3,13,rectangle,0,green,3,1.870523032566731,0.8306380688172381,307,-3,-1,18,circle,1,blue,5,1.4457700656854666,0.9535848045013623,348,False
2,4,93,circle,1,red,1,4.711781796950993,0.09490534628092928,222,1,-2,90,rectangle,0,green,4,7.553177368928256,0.15359938983797738,298,True
-1,-6,37,rectangle,0,red,4,0.511242120498222,0.8030308491009378,262,-1,5,89,rectangle,1,blue,1,2.1519716922880114,0.9262487939023284,240,False
